time,CO,y,CO2,electricity,type,id,eclass,waiting,NOx,fuel,HC,x,route,relative_position,noise,angle,PMx,speed,edge_id,lane_number
422.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1328.03,routeedge1_0,728.03,65.33,90.0,0.0,15.0,edge2,0
423.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1343.02,routeedge1_0,743.02,65.33,90.0,0.0,15.0,edge2,0
424.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1358.02,routeedge1_0,758.02,65.33,90.0,0.0,15.0,edge2,0
425.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1373.02,routeedge1_0,773.02,65.33,90.0,0.0,15.0,edge2,0
426.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1388.01,routeedge1_0,788.01,65.33,90.0,0.0,15.0,edge2,0
427.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1403.01,routeedge1_0,803.01,65.33,90.0,0.0,15.0,edge2,0
428.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1418.01,routeedge1_0,818.01,65.33,90.0,0.0,15.0,edge2,0
429.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1433.0,routeedge1_0,833.0,65.33,90.0,0.0,15.0,edge2,0
430.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1448.0,routeedge1_0,848.0,65.33,90.0,0.0,15.0,edge2,0
431.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1462.99,routeedge1_0,862.99,65.33,90.0,0.0,15.0,edge2,0
432.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1477.99,routeedge1_0,877.99,65.33,90.0,0.0,15.0,edge2,0
433.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1492.99,routeedge1_0,892.99,65.33,90.0,0.0,15.0,edge2,0
434.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1507.98,routeedge1_0,907.98,65.33,90.0,0.0,15.0,edge2,0
435.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1522.98,routeedge1_0,922.98,65.33,90.0,0.0,15.0,edge2,0
436.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1537.98,routeedge1_0,937.98,65.33,90.0,0.0,15.0,edge2,0
437.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1552.97,routeedge1_0,952.97,65.33,90.0,0.0,15.0,edge2,0
438.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1567.97,routeedge1_0,967.97,65.33,90.0,0.0,15.0,edge2,0
439.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1582.96,routeedge1_0,982.96,65.33,90.0,0.0,15.0,edge2,0
440.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1597.96,routeedge1_0,997.96,65.33,90.0,0.0,15.0,edge2,0
441.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1612.96,routeedge1_0,1012.96,65.33,90.0,0.0,15.0,edge2,0
442.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1627.95,routeedge1_0,1027.95,65.33,90.0,0.0,15.0,edge2,0
443.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1642.95,routeedge1_0,1042.95,65.33,90.0,0.0,15.0,edge2,0
444.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1657.95,routeedge1_0,1057.95,65.33,90.0,0.0,15.0,edge2,0
445.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1672.94,routeedge1_0,1072.94,65.33,90.0,0.0,15.0,edge2,0
446.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1687.94,routeedge1_0,1087.94,65.33,90.0,0.0,15.0,edge2,0
447.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1702.93,routeedge1_0,1102.93,65.33,90.0,0.0,15.0,edge2,0
448.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1717.93,routeedge1_0,1117.93,65.33,90.0,0.0,15.0,edge2,0
449.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1732.93,routeedge1_0,1132.93,65.33,90.0,0.0,15.0,edge2,0
450.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1747.92,routeedge1_0,1147.92,65.33,90.0,0.0,15.0,edge2,0
451.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1762.92,routeedge1_0,1162.92,65.33,90.0,0.01,15.0,edge2,0
452.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1777.92,routeedge1_0,1177.92,65.33,90.0,0.01,15.0,edge2,0
453.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1792.91,routeedge1_0,1192.91,65.33,90.0,0.01,15.0,edge2,0
454.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1807.91,routeedge1_0,1207.91,65.33,90.0,0.01,15.0,edge2,0
455.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1822.9,routeedge1_0,1222.9,65.33,90.0,0.01,15.0,edge2,0
456.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1837.9,routeedge1_0,1237.9,65.33,90.0,0.01,15.0,edge2,0
457.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1852.9,routeedge1_0,1252.9,65.33,90.0,0.01,15.0,edge2,0
458.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1867.89,routeedge1_0,1267.89,65.33,90.0,0.01,15.0,edge2,0
459.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1882.89,routeedge1_0,1282.89,65.33,90.0,0.01,15.0,edge2,0
460.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1897.89,routeedge1_0,1297.89,65.33,90.0,0.01,15.0,edge2,0
461.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1912.88,routeedge1_0,1312.88,65.33,90.0,0.01,15.0,edge2,0
462.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1927.88,routeedge1_0,1327.88,65.33,90.0,0.01,15.0,edge2,0
463.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1942.87,routeedge1_0,1342.87,65.33,90.0,0.01,15.0,edge2,0
464.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1957.87,routeedge1_0,1357.87,65.33,90.0,0.01,15.0,edge2,0
465.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1972.87,routeedge1_0,1372.87,65.33,90.0,0.01,15.0,edge2,0
466.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1987.86,routeedge1_0,1387.86,65.33,90.0,0.01,15.0,edge2,0
467.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2002.86,routeedge1_0,1402.86,65.33,90.0,0.01,15.0,edge2,0
468.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2017.86,routeedge1_0,1417.86,65.33,90.0,0.01,15.0,edge2,0
469.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2032.85,routeedge1_0,1432.85,65.33,90.0,0.01,15.0,edge2,0
470.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2047.85,routeedge1_0,1447.85,65.33,90.0,0.01,15.0,edge2,0
471.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2062.84,routeedge1_0,1462.84,65.33,90.0,0.01,15.0,edge2,0
472.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2077.84,routeedge1_0,1477.84,65.33,90.0,0.01,15.0,edge2,0
473.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2092.84,routeedge1_0,1492.84,65.33,90.0,0.01,15.0,edge2,0
474.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2107.83,routeedge1_0,1507.83,65.33,90.0,0.01,15.0,edge2,0
475.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2122.83,routeedge1_0,1522.83,65.33,90.0,0.01,15.0,edge2,0
476.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2137.83,routeedge1_0,1537.83,65.33,90.0,0.01,15.0,edge2,0
477.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2152.82,routeedge1_0,1552.82,65.33,90.0,0.01,15.0,edge2,0
478.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2167.82,routeedge1_0,1567.82,65.33,90.0,0.01,15.0,edge2,0
479.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2182.81,routeedge1_0,1582.81,65.33,90.0,0.01,15.0,edge2,0
480.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2197.81,routeedge1_0,1597.81,65.33,90.0,0.01,15.0,edge2,0
481.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2212.81,routeedge1_0,1612.81,65.33,90.0,0.01,15.0,edge2,0
482.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2227.8,routeedge1_0,1627.8,65.33,90.0,0.01,15.0,edge2,0
483.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2242.8,routeedge1_0,1642.8,65.33,90.0,0.01,15.0,edge2,0
484.0,0.0,-8.0,2444.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2257.8,routeedge1_0,1657.8,65.33,90.0,0.01,15.0,edge2,0
485.0,0.0,-8.0,2448.33,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2272.79,routeedge1_0,1672.79,65.34,90.0,0.01,15.0,edge2,0
486.0,0.0,-8.0,2447.37,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2287.79,routeedge1_0,1687.79,65.34,90.0,0.01,15.0,edge2,0
487.0,0.0,-8.0,2446.66,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2302.79,routeedge1_0,1702.79,65.34,90.0,0.01,15.0,edge2,0
488.0,0.0,-8.0,2446.15,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2317.79,routeedge1_0,1717.79,65.34,90.0,0.01,15.0,edge2,0
489.0,0.0,-8.0,2445.77,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2332.79,routeedge1_0,1732.79,65.34,90.0,0.01,15.0,edge2,0
490.0,0.0,-8.0,2445.49,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2347.79,routeedge1_0,1747.79,65.34,90.0,0.01,15.0,edge2,0
491.0,0.0,-8.0,2445.28,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2362.79,routeedge1_0,1762.79,65.34,90.0,0.01,15.0,edge2,0
492.0,0.0,-8.0,2445.14,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2377.79,routeedge1_0,1777.79,65.34,90.0,0.01,15.0,edge2,0
493.0,0.0,-8.0,2445.03,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2392.79,routeedge1_0,1792.79,65.34,90.0,0.01,15.0,edge2,0
494.0,0.0,-8.0,2444.94,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2407.79,routeedge1_0,1807.79,65.34,90.0,0.01,15.0,edge2,0
495.0,0.0,-8.0,2444.89,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2422.79,routeedge1_0,1822.79,65.34,90.0,0.01,15.0,edge2,0
496.0,0.0,-8.0,2444.84,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2437.79,routeedge1_0,1837.79,65.34,90.0,0.01,15.0,edge2,0
497.0,0.0,-8.0,2444.81,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2452.79,routeedge1_0,1852.79,65.34,90.0,0.01,15.0,edge2,0
498.0,0.0,-8.0,2444.79,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2467.79,routeedge1_0,1867.79,65.34,90.0,0.01,15.0,edge2,0
499.0,0.0,-8.0,2444.77,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2482.79,routeedge1_0,1882.79,65.34,90.0,0.01,15.0,edge2,0
500.0,0.0,-8.0,2444.76,0.0,traffic_slow,flow_00.10,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2497.78,routeedge1_0,1897.78,65.34,90.0,0.01,15.0,edge2,0
397.0,25.99,-8.0,4515.92,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,1.45,1.94,0.23,405.1,routeedge1_0,5.1,71.82,90.0,0.08,25.85,edge1,0
398.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,423.06,routeedge1_0,23.06,64.83,90.0,0.0,17.96,edge1,0
399.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,439.96,routeedge1_0,39.96,65.07,90.0,0.0,16.9,edge1,0
400.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,456.25,routeedge1_0,56.25,65.15,90.0,0.0,16.29,edge1,0
401.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,472.14,routeedge1_0,72.14,65.21,90.0,0.0,15.89,edge1,0
402.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,487.78,routeedge1_0,87.78,65.25,90.0,0.0,15.63,edge1,0
403.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,503.23,routeedge1_0,103.23,65.27,90.0,0.0,15.45,edge1,0
404.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,518.55,routeedge1_0,118.55,65.29,90.0,0.0,15.32,edge1,0
405.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,533.78,routeedge1_0,133.78,65.3,90.0,0.0,15.23,edge1,0
406.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,548.95,routeedge1_0,148.95,65.31,90.0,0.0,15.17,edge1,0
407.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,564.07,routeedge1_0,164.07,65.32,90.0,0.0,15.12,edge1,0
408.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,579.16,routeedge1_0,179.16,65.32,90.0,0.0,15.09,edge1,0
409.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,594.22,routeedge1_0,194.22,65.32,90.0,0.0,15.06,edge1,0
410.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,609.17,routeedge1_0,9.17,65.33,90.0,0.0,15.04,edge2,0
411.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,624.2,routeedge1_0,24.2,65.33,90.0,0.0,15.03,edge2,0
412.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,639.22,routeedge1_0,39.22,65.33,90.0,0.0,15.02,edge2,0
413.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,654.24,routeedge1_0,54.24,65.33,90.0,0.0,15.02,edge2,0
414.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,669.25,routeedge1_0,69.25,65.33,90.0,0.0,15.01,edge2,0
415.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,684.25,routeedge1_0,84.25,65.33,90.0,0.0,15.01,edge2,0
416.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,699.26,routeedge1_0,99.26,65.33,90.0,0.0,15.0,edge2,0
417.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,714.26,routeedge1_0,114.26,65.33,90.0,0.0,15.0,edge2,0
418.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,729.26,routeedge1_0,129.26,65.33,90.0,0.0,15.0,edge2,0
419.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,744.26,routeedge1_0,144.26,65.33,90.0,0.0,15.0,edge2,0
420.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,759.25,routeedge1_0,159.25,65.33,90.0,0.0,15.0,edge2,0
421.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,774.25,routeedge1_0,174.25,65.33,90.0,0.0,15.0,edge2,0
422.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,789.25,routeedge1_0,189.25,65.33,90.0,0.0,15.0,edge2,0
423.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,804.24,routeedge1_0,204.24,65.33,90.0,0.0,15.0,edge2,0
424.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,819.24,routeedge1_0,219.24,65.33,90.0,0.0,15.0,edge2,0
425.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,834.24,routeedge1_0,234.24,65.33,90.0,0.0,15.0,edge2,0
426.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,849.23,routeedge1_0,249.23,65.33,90.0,0.0,15.0,edge2,0
427.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,864.23,routeedge1_0,264.23,65.33,90.0,0.0,15.0,edge2,0
428.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,879.23,routeedge1_0,279.23,65.33,90.0,0.0,15.0,edge2,0
429.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,894.22,routeedge1_0,294.22,65.33,90.0,0.0,15.0,edge2,0
430.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,909.22,routeedge1_0,309.22,65.33,90.0,0.0,15.0,edge2,0
431.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,924.21,routeedge1_0,324.21,65.33,90.0,0.0,15.0,edge2,0
432.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,939.21,routeedge1_0,339.21,65.33,90.0,0.0,15.0,edge2,0
433.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,954.21,routeedge1_0,354.21,65.33,90.0,0.0,15.0,edge2,0
434.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,969.2,routeedge1_0,369.2,65.33,90.0,0.0,15.0,edge2,0
435.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,984.2,routeedge1_0,384.2,65.33,90.0,0.0,15.0,edge2,0
436.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,999.19,routeedge1_0,399.19,65.33,90.0,0.0,15.0,edge2,0
437.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1014.19,routeedge1_0,414.19,65.33,90.0,0.0,15.0,edge2,0
438.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1029.18,routeedge1_0,429.18,65.33,90.0,0.0,15.0,edge2,0
439.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1044.18,routeedge1_0,444.18,65.33,90.0,0.0,15.0,edge2,0
440.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1059.18,routeedge1_0,459.18,65.33,90.0,0.0,15.0,edge2,0
441.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1074.17,routeedge1_0,474.17,65.33,90.0,0.0,15.0,edge2,0
442.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1089.17,routeedge1_0,489.17,65.33,90.0,0.0,15.0,edge2,0
443.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1104.16,routeedge1_0,504.16,65.33,90.0,0.0,15.0,edge2,0
444.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1119.16,routeedge1_0,519.16,65.33,90.0,0.0,15.0,edge2,0
445.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1134.16,routeedge1_0,534.16,65.33,90.0,0.0,15.0,edge2,0
446.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1149.15,routeedge1_0,549.15,65.33,90.0,0.0,15.0,edge2,0
447.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.11,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1164.15,routeedge1_0,564.15,65.33,90.0,0.0,15.0,edge2,0
